CustomerKey,FirstName,LastName,BirthDate,MaritalStatus,Gender,AnnualIncome,TotalChildren,EducationLevel,Occupation,HomeOwner
22971,MORGAN,HOWARD,11/6/1980,S,F,"$30,000 ",0,High School,Skilled Manual,N
22972,BAILEY,JAMES,2/24/1980,S,F,"$40,000 ",0,High School,Skilled Manual,N
22973,ALAN,LIN,9/24/1946,S,M,"$10,000 ",5,High School,Skilled Manual,N
22974,ERIKA,VAZQUEZ,5/17/1937,M,F,"$30,000 ",2,Partial College,Clerical,Y
22975,COURTNEY,TURNER,9/12/1978,S,F,"$30,000 ",0,Partial High School,Clerical,N
22976,ERIC,FOSTER,4/9/1978,S,M,"$40,000 ",0,High School,Skilled Manual,N
22977,IAN,PATTERSON,4/21/1978,M,M,"$40,000 ",0,High School,Skilled Manual,N
22978,DEVON,JAI,10/26/1938,M,M,"$40,000 ",2,Bachelors,Management,Y
22979,THEODORE,HERNANDEZ,7/22/1977,S,M,"$30,000 ",0,Partial High School,Clerical,N
22980,OSCAR,WASHINGTON,2/23/1977,M,M,"$40,000 ",0,High School,Skilled Manual,Y
22981,AMANDA,FLORES,5/26/1977,S,F,"$40,000 ",0,High School,Skilled Manual,N
22983,MARIA,BENNETT,6/15/1979,S,F,"$30,000 ",0,Partial High School,Clerical,Y
22984,CAMERON,ROBINSON,10/11/1979,M,M,"$40,000 ",0,High School,Skilled Manual,Y
22985,HAILEY,PHILLIPS,9/6/1979,M,F,"$40,000 ",0,High School,Skilled Manual,N
22986,CARLY,JAI,7/27/1940,S,F,"$30,000 ",2,Partial College,Clerical,N
22987,JEROME,DOMINGUEZ,10/19/1940,M,M,"$40,000 ",2,Bachelors,Management,Y
22988,PATRICIA,MADAN,3/20/1940,M,F,"$40,000 ",2,Bachelors,Management,Y
22989,MEGAN,BUTLER,7/8/1976,M,F,"$40,000 ",0,Partial College,Skilled Manual,Y
22990,ALYSSA,STEWART,12/3/1976,S,F,"$40,000 ",0,Partial College,Skilled Manual,N
22991,MORGAN,JENKINS,7/25/1974,S,F,"$50,000 ",0,Partial College,Skilled Manual,Y
22993,XAVIER,SANCHEZ,2/20/1972,S,M,"$70,000 ",0,Partial College,Skilled Manual,N
22994,CHLOE,ALLEN,5/27/1972,M,F,"$80,000 ",0,Bachelors,Management,Y
22995,ISABELLA,BRYANT,6/1/1972,S,F,"$80,000 ",0,Bachelors,Management,Y
22996,JORDAN,HENDERSON,12/3/1972,M,M,"$80,000 ",0,Bachelors,Management,Y
22997,LUCAS,WILLIAMS,9/22/1968,M,M,"$80,000 ",0,Bachelors,Management,Y
22998,LAUREN,WASHINGTON,11/26/1968,M,F,"$80,000 ",0,Bachelors,Management,Y
22999,JACKSON,HILL,10/6/1968,M,M,"$80,000 ",0,Bachelors,Management,Y
23000,VICTORIA,HENDERSON,6/12/1967,M,F,"$110,000 ",0,Graduate Degree,Management,Y
23001,JULIO,MUNOZ,1/24/1967,S,M,"$120,000 ",0,Bachelors,Management,N
23002,ARTHUR,HERNANDEZ,3/3/1968,S,M,"$90,000 ",4,Partial College,Skilled Manual,N
23003,ASHLEY,ROBINSON,5/27/1968,S,F,"$100,000 ",2,Bachelors,Management,N
23004,RAYMOND,FERNANDEZ,8/9/1968,M,M,"$130,000 ",1,Graduate Degree,Management,Y
23005,LUKE,SHARMA,11/21/1979,M,M,"$40,000 ",0,High School,Skilled Manual,N
23006,SETH,LEE,3/26/1979,M,M,"$30,000 ",0,Partial College,Skilled Manual,Y
23007,ISAAC,SANCHEZ,11/4/1979,S,M,"$30,000 ",0,Partial College,Skilled Manual,Y
23008,SHEENA,SHE,12/7/1944,M,F,"$20,000 ",4,High School,Skilled Manual,Y
23009,DALTON,THOMAS,3/16/1978,M,M,"$40,000 ",0,High School,Skilled Manual,Y
23010,SETH,COOK,3/16/1978,S,M,"$40,000 ",0,Partial High School,Clerical,Y
23011,ISAIAH,RIVERA,4/1/1978,M,M,"$30,000 ",0,Partial College,Skilled Manual,Y
23012,MATHEW,CARLSON,9/24/1946,M,M,"$20,000 ",4,High School,Skilled Manual,Y
23013,LOUIS,YANG,4/11/1946,M,M,"$20,000 ",4,High School,Skilled Manual,N
23014,CASSANDRA,MEHTA,6/2/1946,M,F,"$20,000 ",4,High School,Skilled Manual,Y
23015,JUAN,RIVERA,2/8/1971,M,M,"$70,000 ",1,Graduate Degree,Skilled Manual,Y
23016,VICTORIA,POWELL,2/2/1971,M,F,"$70,000 ",1,Graduate Degree,Skilled Manual,Y
23017,ALISON,RAI,3/5/1971,M,F,"$70,000 ",1,Graduate Degree,Skilled Manual,Y
23018,RICHARD,WHITE,3/3/1971,M,M,"$70,000 ",1,Graduate Degree,Skilled Manual,Y
23019,EMMA,GARCIA,4/14/1971,M,F,"$60,000 ",1,Graduate Degree,Skilled Manual,Y
23020,HANNAH,JONES,4/22/1963,M,F,"$90,000 ",0,Partial College,Professional,Y
23021,STEFANIE,MEHTA,7/18/1963,M,F,"$100,000 ",0,Partial College,Professional,Y
23022,JOCELYN,BRADLEY,8/22/1962,S,F,"$80,000 ",5,Partial College,Professional,Y
23023,NAOMI,VAZQUEZ,11/12/1962,M,F,"$90,000 ",5,Partial College,Professional,Y
23024,EMMA,DAVIS,2/14/1962,M,F,"$100,000 ",1,Partial College,Professional,Y
23025,RICHARD,RICHARDSON,4/2/1962,M,M,"$100,000 ",1,Partial College,Professional,Y
23026,JESSICA,ROGERS,8/12/1962,S,F,"$120,000 ",1,Partial College,Professional,Y
23027,FERNANDO,GRIFFIN,4/2/1962,S,M,"$130,000 ",1,Bachelors,Management,N
23028,ANNA,TAYLOR,2/12/1962,M,F,"$130,000 ",1,Bachelors,Management,Y
23029,IAN,ROSS,4/16/1961,M,M,"$80,000 ",5,Partial College,Professional,Y
23030,AIDAN,JENKINS,6/10/1961,M,M,"$90,000 ",4,High School,Professional,Y
23031,BROOKE,MORGAN,11/2/1961,S,F,"$90,000 ",4,High School,Professional,Y
23032,JESSE,PARKER,3/12/1961,M,M,"$130,000 ",1,Bachelors,Management,Y
23033,ALEX,TURNER,4/21/1961,M,M,"$130,000 ",1,Bachelors,Management,Y
23034,MELANIE,COOPER,8/11/1961,S,F,"$130,000 ",1,Bachelors,Management,N
23035,MARIA,HOWARD,9/11/1961,M,F,"$130,000 ",1,Bachelors,Management,Y
23036,CALEB,GREEN,3/3/1961,S,M,"$130,000 ",1,Bachelors,Management,N
23037,LUCAS,WOOD,6/21/1955,S,M,"$80,000 ",2,Partial High School,Skilled Manual,Y
23038,SYDNEY,REED,11/27/1955,S,F,"$60,000 ",2,High School,Professional,N
23039,WYATT,SCOTT,7/3/1955,M,M,"$60,000 ",2,High School,Professional,N
23040,SETH,MORGAN,3/15/1955,M,M,"$60,000 ",2,High School,Professional,N
23041,NATALIE,GARCIA,10/27/1955,S,F,"$70,000 ",4,High School,Professional,Y
23042,RILEY,BLUE,6/26/1955,S,F,"$70,000 ",4,High School,Professional,Y
23043,KATHERINE,MOORE,8/5/1955,M,F,"$70,000 ",4,High School,Professional,Y
23044,AIDAN,PATTERSON,8/4/1954,M,M,"$70,000 ",2,Partial High School,Skilled Manual,Y
23045,GABRIEL,PATTERSON,1/16/1954,M,M,"$70,000 ",2,Partial High School,Skilled Manual,N
23046,PAMELA,MALHOTRA,8/7/1935,M,F,"$40,000 ",3,Partial College,Professional,Y
23048,ISABELLA,HUGHES,10/26/1936,M,F,"$40,000 ",3,Partial College,Professional,Y
23049,GINA,MORENO,6/17/1936,S,F,"$50,000 ",2,Graduate Degree,Management,N
23050,JACK,HALL,8/12/1936,M,M,"$50,000 ",2,Graduate Degree,Management,Y
23052,STEVEN,STEWART,5/16/1936,M,M,"$130,000 ",2,Graduate Degree,Management,Y
23054,DAVID,MOORE,9/13/1960,M,M,"$90,000 ",4,High School,Professional,Y
23055,SETH,DIAZ,8/8/1960,M,M,"$100,000 ",0,Partial College,Professional,Y
23056,ALYSSA,PERRY,5/14/1960,M,F,"$120,000 ",1,High School,Professional,Y
23057,CAITLIN,RICHARDSON,2/25/1954,M,F,"$60,000 ",2,Partial High School,Skilled Manual,N
23058,MICHELLE,RIVERA,9/15/1953,S,F,"$70,000 ",3,Graduate Degree,Management,Y
23059,SPENCER,PRICE,8/11/1953,M,M,"$70,000 ",3,Graduate Degree,Management,Y
23060,ISABELLA,LONG,6/6/1952,M,F,"$40,000 ",3,Partial College,Professional,Y
23061,JEREMIAH,SANDERS,12/26/1952,M,M,"$40,000 ",3,Partial College,Professional,Y
23062,NATALIE,REED,9/10/1937,M,F,"$60,000 ",3,Graduate Degree,Management,Y
23063,JENNIFER,THOMPSON,4/16/1937,M,F,"$60,000 ",3,Graduate Degree,Management,Y
23064,ALEXANDER,RODRIGUEZ,5/17/1937,S,M,"$60,000 ",3,Graduate Degree,Management,Y
23065,DEREK,NATH,5/21/1937,M,M,"$60,000 ",3,Graduate Degree,Management,Y
23066,AUSTIN,LAL,2/14/1937,M,M,"$60,000 ",3,Graduate Degree,Management,Y
23067,KELLI,PAL,2/4/1938,M,F,"$60,000 ",3,Graduate Degree,Management,Y
23068,RYAN,SHAN,8/12/1939,M,M,"$60,000 ",3,Graduate Degree,Management,Y
23069,ANNA,GRAY,10/28/1940,M,F,"$70,000 ",5,Graduate Degree,Management,Y
23070,NATALIE,HALL,11/4/1940,M,F,"$70,000 ",5,Graduate Degree,Management,N
23071,HALEY,GONZALES,6/8/1940,M,F,"$70,000 ",5,Graduate Degree,Management,N
23072,TONI,SRINI,4/19/1940,M,F,"$80,000 ",4,Bachelors,Management,Y
23073,CHRISTIAN,GRIFFIN,10/18/1940,M,M,"$80,000 ",4,Bachelors,Management,Y
23074,MEGAN,FLORES,6/15/1941,S,F,"$50,000 ",4,Bachelors,Management,N
23075,REBEKAH,SANDBERG,4/19/1941,M,F,"$60,000 ",3,Graduate Degree,Management,Y
23076,ADRIAN,BROOKS,3/9/1941,M,M,"$60,000 ",3,Graduate Degree,Management,Y
23077,MARVIN,HERNANDEZ,10/20/1946,M,M,"$20,000 ",4,High School,Skilled Manual,Y
23078,JULIO,HERNANDEZ,6/17/1947,M,M,"$10,000 ",2,Partial High School,Clerical,Y
23079,JUSTINE,RYAN,11/11/1947,S,F,"$30,000 ",2,Partial College,Clerical,N
23080,JOCELYN,BARNES,3/9/1978,S,F,"$60,000 ",0,Partial College,Skilled Manual,Y
23081,BRANDON,POWELL,4/3/1978,M,M,"$70,000 ",0,Partial College,Skilled Manual,Y
23082,JONATHAN,WILLIAMS,6/4/1978,M,M,"$70,000 ",0,Partial College,Skilled Manual,Y
23083,SAMUEL,SMITH,4/7/1977,S,M,"$40,000 ",0,Partial High School,Clerical,N
23084,CHRISTIAN,SHAN,10/28/1977,S,M,"$40,000 ",0,Partial High School,Clerical,N
23085,ROSS,SUBRAM,6/20/1948,M,M,"$20,000 ",2,High School,Skilled Manual,Y
23086,TRACY,LAL,9/9/1948,M,F,"$20,000 ",2,Partial High School,Clerical,Y
23087,CLIFFORD,MARTINEZ,12/8/1948,M,M,"$20,000 ",2,Partial High School,Clerical,Y
23088,WESLEY,HU,6/15/1977,S,M,"$40,000 ",0,Partial High School,Clerical,N
23089,LUCAS,WALKER,11/22/1977,M,M,"$40,000 ",0,Partial College,Skilled Manual,Y
23090,CHRISTOPHER,LEE,10/10/1977,S,M,"$40,000 ",0,Partial College,Skilled Manual,N
23091,RICHARD,PETERSON,2/6/1977,S,M,"$60,000 ",0,Partial College,Skilled Manual,N
23092,GABRIELLE,BROOKS,10/24/1977,S,F,"$70,000 ",0,Partial College,Skilled Manual,N
23093,NATHAN,PARKER,3/7/1977,M,M,"$70,000 ",0,Partial College,Skilled Manual,Y
23094,CAROLYN,GILL,12/26/1949,M,F,"$20,000 ",2,Partial High School,Clerical,Y
23095,GERALD,PATEL,11/22/1950,M,M,"$20,000 ",2,Partial High School,Clerical,Y
23096,ASHLEE,CHANDE,5/26/1950,M,F,"$20,000 ",2,Partial High School,Clerical,Y
23097,TONY,NATSUHARA,9/7/1950,S,M,"$30,000 ",3,Partial College,Clerical,N
23098,PEDRO,RUBIO,1/16/1950,S,M,"$30,000 ",3,Partial College,Clerical,N
23099,KRISTI,SUAREZ,11/5/1951,S,F,"$30,000 ",3,High School,Skilled Manual,N
23100,CHRISTY,RAJE,5/18/1952,M,F,"$30,000 ",3,High School,Skilled Manual,Y
23101,BARBARA,LAL,12/18/1952,M,F,"$30,000 ",3,High School,Skilled Manual,Y
23102,BARBARA,ZENG,7/6/1952,M,F,"$30,000 ",3,High School,Skilled Manual,Y
23103,DWAYNE,MORENO,2/12/1953,M,M,"$40,000 ",2,Partial College,Skilled Manual,N
23104,ISABELLE,LONG,12/7/1953,M,F,"$40,000 ",3,Partial College,Skilled Manual,Y
23105,KARL,ANDERSEN,2/14/1954,S,M,"$40,000 ",3,Partial High School,Clerical,N
23106,KATHRYN,YUAN,9/17/1954,M,F,"$70,000 ",2,Partial College,Skilled Manual,Y
23107,MICHELE,KUMAR,11/9/1954,M,F,"$70,000 ",2,Partial College,Skilled Manual,Y
23108,SAVANNAH,WRIGHT,12/19/1975,S,F,"$40,000 ",0,Partial College,Skilled Manual,Y
23109,LAUREN,HUGHES,12/1/1975,S,F,"$40,000 ",0,High School,Skilled Manual,Y
23110,MACKENZIE,GONZALEZ,9/26/1975,S,F,"$60,000 ",0,Partial College,Skilled Manual,N
23111,SARA,WRIGHT,1/17/1975,S,F,"$60,000 ",0,Partial College,Skilled Manual,N
23112,JAMES,BUTLER,12/1/1974,S,M,"$50,000 ",0,High School,Skilled Manual,N
23113,ELIJAH,POWELL,10/9/1973,S,M,"$60,000 ",0,Partial College,Skilled Manual,Y
23115,STEPHANIE,NICHOLLS,7/17/1976,S,F,"$60,000 ",0,Partial College,Professional,Y
23116,JEROME,VAZQUEZ,3/22/1955,S,M,"$80,000 ",2,High School,Skilled Manual,N
23117,BRUCE,SANZ,2/25/1955,M,M,"$80,000 ",2,High School,Skilled Manual,Y
23118,MONIQUE,MORENO,2/10/1956,M,F,"$80,000 ",2,High School,Skilled Manual,Y
23119,GILBERT,ZHAO,3/11/1957,S,M,"$70,000 ",2,High School,Professional,N
23120,JAVIER,BROWNING,12/15/1957,S,M,"$70,000 ",2,High School,Professional,N
23121,DANNY,RAMOS,3/7/1957,M,M,"$70,000 ",2,High School,Professional,Y
23122,COLLEEN,ZHOU,7/24/1959,S,F,"$110,000 ",4,Bachelors,Management,N
23123,ZOE,KELLY,9/2/1959,S,F,"$110,000 ",4,Bachelors,Management,N
23124,CAMERON,WANG,1/15/1973,S,M,"$80,000 ",0,Bachelors,Management,N
23125,MADELINE,SCOTT,11/21/1973,S,F,"$80,000 ",0,Bachelors,Management,N
23126,CAROLYN,VAN,6/7/1974,M,F,"$60,000 ",0,Partial College,Professional,N
23127,HALEY,HUGHES,9/9/1974,M,F,"$60,000 ",0,High School,Professional,N
23128,DYLAN,JAI,11/27/1959,M,M,"$110,000 ",1,Bachelors,Management,Y
23129,MISTY,ASHE,10/4/1959,M,F,"$120,000 ",4,Bachelors,Management,Y
23130,LAUREN,RUSSELL,7/8/1966,S,F,"$120,000 ",2,Bachelors,Management,N
23131,CAITLIN,PETERSON,2/2/1957,M,F,"$70,000 ",2,Partial High School,Skilled Manual,Y
23132,ANTHONY,LEE,9/11/1957,M,M,"$70,000 ",2,Partial High School,Skilled Manual,N
23133,ALEXIS,WHITE,12/11/1957,M,F,"$60,000 ",2,High School,Professional,Y
23134,ALYSSA,ROBINSON,4/1/1957,M,F,"$60,000 ",2,High School,Professional,Y
23135,DYLAN,CLARK,3/3/1957,M,M,"$70,000 ",3,Partial College,Professional,Y
23136,STEPHANIE,PETERSON,4/21/1957,S,F,"$80,000 ",2,Bachelors,Management,N
23137,CHLOE,SANDERS,10/23/1957,M,F,"$80,000 ",2,Bachelors,Management,N
23138,ANGELA,PETERSON,8/26/1957,S,F,"$90,000 ",2,Partial College,Professional,N
23139,CHRISTIAN,YANG,6/16/1956,S,M,"$60,000 ",2,High School,Professional,N
23140,TYLER,LEE,8/21/1956,M,M,"$60,000 ",2,High School,Professional,Y
23141,KATHERINE,LONG,10/5/1956,M,F,"$70,000 ",3,Partial College,Professional,Y
23142,CARA,WU,7/1/1956,S,F,"$70,000 ",3,Partial College,Professional,N
23143,JADA,PHILLIPS,3/25/1972,M,F,"$50,000 ",1,Bachelors,Skilled Manual,Y
23144,ZACHARY,ALEXANDER,5/2/1972,M,M,"$50,000 ",1,Bachelors,Skilled Manual,Y
23145,NICHOLE,XIE,9/24/1972,M,F,"$60,000 ",1,Graduate Degree,Professional,Y
23146,SARAH,CLARK,8/18/1972,S,F,"$70,000 ",2,Graduate Degree,Professional,Y
23147,WYATT,SMITH,1/9/1970,M,M,"$40,000 ",1,Bachelors,Skilled Manual,Y
23148,NATHAN,ROSS,7/27/1970,M,M,"$40,000 ",1,Bachelors,Skilled Manual,Y
23149,BRANDI,RUBIO,12/27/1970,M,F,"$40,000 ",1,Bachelors,Skilled Manual,Y
23150,GABRIELLA,ALLEN,6/21/1970,M,F,"$40,000 ",1,Bachelors,Skilled Manual,Y
23151,MICHAEL,BROWN,7/8/1970,M,M,"$40,000 ",1,Bachelors,Skilled Manual,Y
23152,MICHELLE,HOWARD,3/5/1970,M,F,"$40,000 ",1,Bachelors,Skilled Manual,Y
23153,JENNA,HILL,2/15/1969,M,F,"$50,000 ",1,Bachelors,Skilled Manual,Y
23154,CONNOR,PHILLIPS,9/27/1969,M,M,"$50,000 ",2,Bachelors,Skilled Manual,Y
23155,VICTORIA,HALL,5/4/1969,M,F,"$50,000 ",2,Bachelors,Skilled Manual,Y
23156,SAMANTHA,BARNES,6/7/1969,M,F,"$60,000 ",1,Graduate Degree,Professional,Y
23157,VALERIE,GAO,5/11/1971,M,F,"$60,000 ",1,Graduate Degree,Professional,Y
23158,ANA,PATTERSON,8/11/1971,M,F,"$60,000 ",1,Graduate Degree,Professional,N
23159,DALTON,PHILLIPS,1/2/1971,M,M,"$70,000 ",2,Graduate Degree,Professional,Y
23160,AIMEE,HUANG,1/13/1971,M,F,"$70,000 ",2,Graduate Degree,Professional,Y
23161,SAMUEL,SCOTT,5/11/1971,M,M,"$70,000 ",3,Graduate Degree,Professional,Y
23162,SARAH,FLORES,9/6/1971,S,F,"$70,000 ",3,Graduate Degree,Professional,Y
23163,MADISON,ROSS,7/23/1971,M,F,"$80,000 ",1,Graduate Degree,Professional,Y
23164,KYLE,BRYANT,12/4/1969,S,M,"$60,000 ",1,Graduate Degree,Professional,N
23165,NATALIE,MITCHELL,4/4/1969,M,F,"$60,000 ",1,Graduate Degree,Professional,Y
23166,CODY,WARD,1/9/1968,S,M,"$40,000 ",4,High School,Skilled Manual,Y
23167,HAILEY,JENKINS,7/6/1968,S,F,"$70,000 ",2,Bachelors,Skilled Manual,Y
23168,MYA,HAYES,3/16/1968,M,F,"$70,000 ",2,Bachelors,Skilled Manual,Y
23169,COREY,ANDERSEN,5/7/1968,S,M,"$70,000 ",2,Bachelors,Skilled Manual,Y
23170,AARON,JAI,9/14/1968,S,M,"$70,000 ",2,Bachelors,Skilled Manual,N
23171,ETHAN,GRIFFIN,12/28/1967,M,M,"$40,000 ",0,Bachelors,Professional,N
23172,ALEXANDRA,THOMAS,9/3/1970,M,F,"$60,000 ",1,Graduate Degree,Professional,Y
23173,NATHAN,RODRIGUEZ,9/11/1970,S,M,"$60,000 ",2,Graduate Degree,Professional,N
23174,GLORIA,GONZALES,4/13/1970,S,F,"$70,000 ",4,Graduate Degree,Professional,N
23175,MELANIE,FLORES,12/13/1970,M,F,"$80,000 ",1,Graduate Degree,Professional,Y
23176,JESSE,WARD,5/2/1967,M,M,"$50,000 ",2,Bachelors,Skilled Manual,Y
23177,SAVANNAH,RICHARDSON,6/8/1967,S,F,"$50,000 ",2,Bachelors,Skilled Manual,N
23178,DALTON,MORRIS,6/23/1967,S,M,"$50,000 ",2,Bachelors,Skilled Manual,N
23179,JORDAN,PHILLIPS,2/22/1966,M,M,"$60,000 ",2,Bachelors,Skilled Manual,Y
23180,OLIVIA,COOK,6/4/1966,S,F,"$60,000 ",0,Graduate Degree,Professional,N
23181,EVAN,EVANS,9/13/1966,S,M,"$60,000 ",0,Graduate Degree,Professional,Y
23182,SAVANNAH,RIVERA,8/26/1966,M,F,"$60,000 ",0,Graduate Degree,Professional,N
23183,MEGAN,DAVIS,10/16/1966,S,F,"$60,000 ",0,Graduate Degree,Professional,Y
23184,HAILEY,CARTER,9/13/1966,S,F,"$60,000 ",0,Graduate Degree,Professional,N
23185,FERNANDO,EDWARDS,8/1/1966,M,M,"$70,000 ",4,Graduate Degree,Professional,Y
23186,JORDAN,YOUNG,12/5/1966,M,M,"$70,000 ",4,Graduate Degree,Professional,Y
23187,ANDY,MUNOZ,11/10/1969,M,M,"$70,000 ",5,Graduate Degree,Professional,N
23188,AUSTIN,JAI,2/19/1969,S,M,"$70,000 ",5,Graduate Degree,Professional,Y
23189,MEGAN,MOORE,2/25/1969,M,F,"$80,000 ",3,Graduate Degree,Professional,N
23190,NATHANIEL,RAMIREZ,3/10/1921,S,M,"$20,000 ",3,Partial High School,Clerical,N
23191,GILBERT,RAJI,11/11/1965,S,M,"$40,000 ",0,Bachelors,Professional,N
23192,EMILY,GARCIA,4/8/1965,M,F,"$40,000 ",0,Bachelors,Professional,N
23193,ALEXIS,FLORES,9/6/1965,M,F,"$50,000 ",3,Bachelors,Skilled Manual,Y
23194,SHELBY,COOK,5/14/1965,M,F,"$50,000 ",3,Bachelors,Skilled Manual,Y
23195,XAVIER,MOHAMED,8/11/1965,S,M,"$50,000 ",3,Bachelors,Skilled Manual,Y
23196,CARLOS,ROBERTS,11/26/1965,S,M,"$50,000 ",3,Bachelors,Skilled Manual,N
23197,COLE,COOK,11/26/1965,M,M,"$50,000 ",3,Bachelors,Skilled Manual,Y
23198,JACQUELINE,SANDERS,9/9/1965,S,F,"$50,000 ",3,Bachelors,Skilled Manual,N
23199,BRANDON,HAYES,11/25/1965,M,M,"$50,000 ",3,Bachelors,Skilled Manual,Y
23200,GRACE,RODRIGUEZ,8/11/1965,M,F,"$50,000 ",3,Bachelors,Skilled Manual,Y
23201,ALYSSA,BUTLER,7/9/1965,S,F,"$50,000 ",3,Bachelors,Skilled Manual,N
23202,TERRANCE,CHANDRA,11/17/1965,M,M,"$50,000 ",3,Bachelors,Skilled Manual,Y
23203,DALTON,JENKINS,4/2/1965,S,M,"$50,000 ",4,Bachelors,Skilled Manual,N
23204,KATHERINE,MITCHELL,7/22/1964,S,F,"$40,000 ",0,Bachelors,Professional,N
23205,KATHERINE,SANDERS,8/25/1964,S,F,"$40,000 ",0,Bachelors,Professional,N
23206,JACKSON,LAL,4/16/1964,S,M,"$40,000 ",0,Bachelors,Professional,N
23207,DALTON,BAKER,7/13/1964,M,M,"$60,000 ",4,Bachelors,Skilled Manual,Y
23208,JANET,WATSON,7/6/1924,S,F,"$50,000 ",1,Graduate Degree,Professional,Y
23209,LUCAS,LEWIS,6/4/1964,S,M,"$60,000 ",4,Bachelors,Skilled Manual,Y
23210,TIMOTHY,GRAY,11/23/1963,M,M,"$70,000 ",4,Bachelors,Professional,Y
23211,REBEKAH,KOVÁR,5/14/1963,M,F,"$70,000 ",4,Bachelors,Professional,Y
23212,JAMES,JONES,4/16/1968,S,M,"$70,000 ",0,Bachelors,Professional,N
23213,NOAH,GREEN,2/15/1968,S,M,"$70,000 ",0,Bachelors,Professional,N
23214,KAYLEE,JAMES,11/21/1963,M,F,"$70,000 ",4,Bachelors,Professional,Y
23215,JUAN,RICHARDSON,10/17/1963,M,M,"$70,000 ",4,Bachelors,Professional,N
23216,KEVIN,HALL,3/7/1963,S,M,"$60,000 ",3,Graduate Degree,Professional,N
23217,MICHELLE,MORGAN,2/20/1963,S,F,"$60,000 ",3,Graduate Degree,Professional,Y
23218,ALISHA,GAO,5/25/1978,S,F,"$30,000 ",0,High School,Manual,Y
23219,ALYSSA,WEST,1/26/1974,S,F,"$30,000 ",0,High School,Manual,N
23220,ROY,MALHOTRA,6/26/1973,S,M,"$30,000 ",0,High School,Manual,N
23221,LEONARD,RAI,5/28/1972,S,M,"$20,000 ",0,Partial High School,Manual,Y
23222,KRISTEN,WU,3/24/1973,S,F,"$30,000 ",0,High School,Manual,Y
23223,ANGEL,HOWARD,3/24/1973,M,M,"$40,000 ",1,Bachelors,Skilled Manual,Y
23224,JONATHAN,SCOTT,1/22/1973,M,M,"$40,000 ",1,Bachelors,Skilled Manual,Y
23225,HEIDI,PATEL,9/2/1973,S,F,"$40,000 ",0,Graduate Degree,Skilled Manual,Y
23226,LEONARD,XIE,9/16/1972,S,M,"$30,000 ",0,High School,Manual,N
23227,ANNE,ALONSO,12/23/1972,S,F,"$30,000 ",0,High School,Manual,N
23228,CANDICE,GUO,9/26/1971,S,F,"$20,000 ",0,Partial High School,Manual,N
23229,DEBORAH,RAJE,10/11/1971,S,F,"$20,000 ",0,Partial High School,Manual,N
23230,MYA,FOSTER,3/3/1971,S,F,"$30,000 ",0,High School,Manual,N
23231,DYLAN,MOORE,3/5/1971,S,M,"$30,000 ",0,High School,Manual,N
23232,FRANK,SERRANO,2/16/1971,S,M,"$30,000 ",0,High School,Manual,N
23233,BRADLEY,SHARMA,11/15/1971,S,M,"$40,000 ",2,Partial College,Clerical,Y
23234,BRENT,LU,10/2/1971,S,M,"$40,000 ",2,Partial College,Clerical,Y
23235,CEDRIC,PAL,6/18/1971,S,M,"$40,000 ",2,Partial College,Clerical,Y
23236,NICHOLE,KUMAR,1/2/1971,S,F,"$40,000 ",2,Partial College,Clerical,Y
23237,CALEB,YOUNG,12/27/1970,S,M,"$40,000 ",2,Partial College,Clerical,Y
23238,THOMAS,LEE,8/24/1975,S,M,"$40,000 ",3,Partial College,Clerical,Y
23239,CURTIS,WU,5/19/1974,S,M,"$40,000 ",3,Partial College,Clerical,Y
23240,PHILLIP,CHAPMAN,6/25/1974,S,M,"$40,000 ",3,Partial College,Clerical,Y
23241,ARMANDO,TORRES,10/20/1974,S,M,"$40,000 ",3,Partial College,Clerical,Y
23242,ANDREW,GARCIA,10/4/1974,S,M,"$50,000 ",0,Graduate Degree,Skilled Manual,Y
23243,JASMINE,ROGERS,10/20/1930,M,F,"$40,000 ",1,Graduate Degree,Skilled Manual,Y
23244,ALEXANDRA,WAGNER,6/7/1966,S,F,"$60,000 ",0,Graduate Degree,Skilled Manual,N
23245,MORGAN,JAMES,9/17/1966,S,F,"$60,000 ",0,Graduate Degree,Skilled Manual,N
23246,RENEE,GILL,8/4/1966,S,F,"$60,000 ",0,Graduate Degree,Skilled Manual,N
23247,ALEXANDER,GARCIA,5/21/1966,S,M,"$60,000 ",0,Graduate Degree,Skilled Manual,N
23248,BAILEY,PETERSON,4/25/1953,M,F,"$10,000 ",2,High School,Manual,Y
23249,TASHA,NARA,8/17/1953,S,F,"$20,000 ",2,High School,Manual,N
23250,ASHLEY,LEE,4/14/1953,M,F,"$20,000 ",2,High School,Manual,Y
23251,EVAN,SCOTT,8/6/1953,M,M,"$20,000 ",2,High School,Manual,N
23252,ALEXIA,WOOD,6/20/1953,S,F,"$20,000 ",2,High School,Manual,N
23253,BROOKE,BELL,7/21/1953,S,F,"$20,000 ",2,High School,Manual,N
23254,JACK,GONZALEZ,9/24/1953,S,M,"$20,000 ",2,High School,Manual,N
23255,XAVIER,JOHNSON,11/7/1954,S,M,"$20,000 ",2,Partial High School,Manual,N
23256,MARIO,CHANDE,8/4/1954,S,M,"$30,000 ",1,High School,Clerical,N
23257,CHARLES,STEWART,5/26/1954,M,M,"$40,000 ",1,Partial College,Clerical,Y
23258,MEGAN,WATSON,1/16/1955,S,F,"$30,000 ",1,High School,Clerical,N
